Númer,Heiti,Einingar,Kennslumisseri,Námstig,Slóð
LÆK565L,Verkefni til doktorsprófs,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91013220180&kennsluar=2017
LÆK565L,Verkefni til doktorsprófs,0,Sumar,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91013220183&kennsluar=2017
STJ241L,BA-ritgerð í stjórnmálafræði,0,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91013320176&kennsluar=2017
STJ241L,BA-ritgerð í stjórnmálafræði,0,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91013320180&kennsluar=2017
STJ241L,BA-ritgerð í stjórnmálafræði,0,Sumar,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91013320183&kennsluar=2017
MAN241L,BA ritgerð í mannfræði,0,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91013420176&kennsluar=2017
MAN241L,BA ritgerð í mannfræði,0,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91013420180&kennsluar=2017
KYN441L,MA-ritgerð í kynjafræði,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91013520176&kennsluar=2017
KYN441L,MA-ritgerð í kynjafræði,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91013520180&kennsluar=2017
KYN441L,MA-ritgerð í kynjafræði,0,Sumar,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91013520183&kennsluar=2017
ÍTA242L,BA-ritgerð í ítölsku,0,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91013720176&kennsluar=2017
ÍTA242L,BA-ritgerð í ítölsku,0,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91013720180&kennsluar=2017
LÍF441L,Lokaverkefni,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91013820176&kennsluar=2017
LÍF441L,Lokaverkefni,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91013820180&kennsluar=2017
EFN561L,Lokaverkefni,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91014120176&kennsluar=2017
EFN561L,Lokaverkefni,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91014120180&kennsluar=2017
MEN241L,Lokaverkefni,0,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91014220176&kennsluar=2017
MEN241L,Lokaverkefni,0,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91014220180&kennsluar=2017
SÁL442L,cand. psych.- ritgerð,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91014320176&kennsluar=2017
SÁL442L,cand. psych.- ritgerð,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91014320180&kennsluar=2017
INT441L,Lokaverkefni,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91014520176&kennsluar=2017
INT441L,Lokaverkefni,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91014520180&kennsluar=2017
FRA261L,BA-ritgerð í frönskum fræðum,0,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91014620176&kennsluar=2017
FRA261L,BA-ritgerð í frönskum fræðum,0,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91014620180&kennsluar=2017
RÚT431L,Meistararitgerð í hagnýtri ritstjórn og útgáfu,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91014720176&kennsluar=2017
RÚT431L,Meistararitgerð í hagnýtri ritstjórn og útgáfu,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91014720180&kennsluar=2017
RÚT431L,Meistararitgerð í hagnýtri ritstjórn og útgáfu,0,Sumar,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91014720183&kennsluar=2017
MAT561L,Rannsóknarverkefni til doktorsprófs í matvælafræði,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91014820176&kennsluar=2017
MAT561L,Rannsóknarverkefni til doktorsprófs í matvælafræði,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91014820180&kennsluar=2017
MAT561L,Rannsóknarverkefni til doktorsprófs í matvælafræði,0,Sumar,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91014820183&kennsluar=2017
FOR241L,BA-ritgerð í fornleifafræði,0,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91015020176&kennsluar=2017
FOR241L,BA-ritgerð í fornleifafræði,0,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91015020180&kennsluar=2017
FOR241L,BA-ritgerð í fornleifafræði,0,Sumar,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91015020183&kennsluar=2017
LÆK501L,Verkefni til doktorsprófs,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91015120176&kennsluar=2017
LÆK501L,Verkefni til doktorsprófs,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91015120180&kennsluar=2017
LÆK501L,Verkefni til doktorsprófs,0,Sumar,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91015120183&kennsluar=2017
LIS241L,BA-ritgerð í listfræði,0,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91015220176&kennsluar=2017
LIS241L,BA-ritgerð í listfræði,0,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91015220180&kennsluar=2017
LIS241L,BA-ritgerð í listfræði,0,Sumar,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91015220183&kennsluar=2017
UMV441L,Lokaverkefni,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91015320176&kennsluar=2017
UMV441L,Lokaverkefni,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91015320180&kennsluar=2017
HAG261L,BS ritgerð,0,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91015420176&kennsluar=2017
HAG261L,BS ritgerð,0,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91015420180&kennsluar=2017
HAG261L,BS ritgerð,0,Sumar,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91015420183&kennsluar=2017
MEN261L,Lokaverkefni,0,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91015720176&kennsluar=2017
MEN261L,Lokaverkefni,0,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91015720180&kennsluar=2017
MEN261L,Lokaverkefni,0,Sumar,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91015720183&kennsluar=2017
ÍSL261L,BA-ritgerð í íslensku,0,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91015920176&kennsluar=2017
ÍSL261L,BA-ritgerð í íslensku,0,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91015920180&kennsluar=2017
ÍSL261L,BA-ritgerð í íslensku,0,Sumar,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91015920183&kennsluar=2017
SPÆ441L,Meistararitgerð í spænsku,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91016220176&kennsluar=2017
SPÆ441L,Meistararitgerð í spænsku,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91016220180&kennsluar=2017
ABF241L,BA-ritgerð í almennri bókmenntafræði,0,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91016420176&kennsluar=2017
ABF241L,BA-ritgerð í almennri bókmenntafræði,0,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91016420180&kennsluar=2017
ABF241L,BA-ritgerð í almennri bókmenntafræði,0,Sumar,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91016420183&kennsluar=2017
FRA243L,BA-ritgerð í frönskum fræðum,0,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91016520176&kennsluar=2017
FRA243L,BA-ritgerð í frönskum fræðum,0,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91016520180&kennsluar=2017
RÚS241L,BA-ritgerð í rússnesku,0,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91016720176&kennsluar=2017
RÚS241L,BA-ritgerð í rússnesku,0,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91016720180&kennsluar=2017
VÉL441L,Lokaverkefni,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91016820176&kennsluar=2017
VÉL441L,Lokaverkefni,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91016820180&kennsluar=2017
VÉL441L,Lokaverkefni,0,Sumar,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91016820183&kennsluar=2017
MAT441L,Rannsóknarverkefni til meistaraprófs í matvælafræði,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91016920176&kennsluar=2017
MAT441L,Rannsóknarverkefni til meistaraprófs í matvælafræði,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91016920180&kennsluar=2017
MAT441L,Rannsóknarverkefni til meistaraprófs í matvælafræði,0,Sumar,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91016920183&kennsluar=2017
LAN561L,Lokaverkefni,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91017120176&kennsluar=2017
LAN561L,Lokaverkefni,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91017120180&kennsluar=2017
GSL441L,Lokaverkefni til MS prófs,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91017220176&kennsluar=2017
GSL441L,Lokaverkefni til MS prófs,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91017220180&kennsluar=2017
HAG262L,BA ritgerð,0,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91017320176&kennsluar=2017
HAG262L,BA ritgerð,0,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91017320180&kennsluar=2017
HAG262L,BA ritgerð,0,Sumar,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91017320183&kennsluar=2017
RIT241L,Lokaverkefni,0,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91017420176&kennsluar=2017
FMF431L,MS ritgerð,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91017720176&kennsluar=2017
FMF431L,MS ritgerð,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91017720180&kennsluar=2017
FMF431L,MS ritgerð,0,Sumar,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91017720183&kennsluar=2017
VIÐ561L,Doktorsritgerð,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91017820176&kennsluar=2017
VIÐ561L,Doktorsritgerð,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91017820180&kennsluar=2017
VIÐ561L,Doktorsritgerð,0,Sumar,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91017820183&kennsluar=2017
HSP571L,Doktorsritgerð í heimspeki,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91018020176&kennsluar=2017
HSP571L,Doktorsritgerð í heimspeki,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91018020180&kennsluar=2017
FFR401L,MA ritgerð í Fötlunarfræði,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91018120176&kennsluar=2017
FFR401L,MA ritgerð í Fötlunarfræði,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91018120180&kennsluar=2017
FFR401L,MA ritgerð í Fötlunarfræði,0,Sumar,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91018120183&kennsluar=2017
NÆR441L,Rannsóknarverkefni til meistaraprófs í næringarfræði,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91018220176&kennsluar=2017
NÆR441L,Rannsóknarverkefni til meistaraprófs í næringarfræði,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91018220180&kennsluar=2017
NÆR441L,Rannsóknarverkefni til meistaraprófs í næringarfræði,0,Sumar,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91018220183&kennsluar=2017
ABF571L,Doktorsritgerð í almennri bókmenntafræði,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91018320176&kennsluar=2017
ABF571L,Doktorsritgerð í almennri bókmenntafræði,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91018320180&kennsluar=2017
ABF571L,Doktorsritgerð í almennri bókmenntafræði,0,Sumar,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91018320183&kennsluar=2017
LYF442L,Lokaverkefni,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91018520176&kennsluar=2017
LYF442L,Lokaverkefni,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91018520180&kennsluar=2017
AMV441L,Meistararitgerð í almennum málvísindum,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91018620176&kennsluar=2017
AMV441L,Meistararitgerð í almennum málvísindum,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91018620180&kennsluar=2017
AMV441L,Meistararitgerð í almennum málvísindum,0,Sumar,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91018620183&kennsluar=2017
TÁK261L,Lokaverkefni,0,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91018820176&kennsluar=2017
TÁK261L,Lokaverkefni,0,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91018820180&kennsluar=2017
TÁK261L,Lokaverkefni,0,Sumar,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91018820183&kennsluar=2017
STÆ441L,Lokaverkefni,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91018920176&kennsluar=2017
STÆ441L,Lokaverkefni,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91018920180&kennsluar=2017
LÖG561L,Doktorsnám,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91019020176&kennsluar=2017
LÖG561L,Doktorsnám,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91019020180&kennsluar=2017
LÖG561L,Doktorsnám,0,Sumar,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91019020183&kennsluar=2017
UMF401L,Lokaverkefni,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91019220176&kennsluar=2017
UMF401L,Lokaverkefni,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91019220180&kennsluar=2017
ROT441L,Lokaverkefni,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91019320176&kennsluar=2017
ROT441L,Lokaverkefni,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91019320180&kennsluar=2017
EÐL561L,Lokaverkefni,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91019420176&kennsluar=2017
EÐL561L,Lokaverkefni,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91019420180&kennsluar=2017
TÓS441L,Lokaverkefni,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91019520180&kennsluar=2017
SÁL561L,Doktorsritgerð í sálfræði,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91019620176&kennsluar=2017
SÁL561L,Doktorsritgerð í sálfræði,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91019620180&kennsluar=2017
SÁL441L,MS-ritgerð í sálfræði,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91019720176&kennsluar=2017
SÁL441L,MS-ritgerð í sálfræði,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91019720180&kennsluar=2017
GFR561L,Doktorsritgerð  í guðfræði,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91019820176&kennsluar=2017
GFR561L,Doktorsritgerð  í guðfræði,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91019820180&kennsluar=2017
GFR561L,Doktorsritgerð  í guðfræði,0,Sumar,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91019820183&kennsluar=2017
LYF561L,Doktorsverkefni,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91020120176&kennsluar=2017
LYF561L,Doktorsverkefni,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91020120180&kennsluar=2017
STJ441L,MA-ritgerð í stjórnmálafræði,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91020220176&kennsluar=2017
STJ441L,MA-ritgerð í stjórnmálafræði,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91020220180&kennsluar=2017
STJ441L,MA-ritgerð í stjórnmálafræði,0,Sumar,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91020220183&kennsluar=2017
STÆ561L,Lokaverkefni,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91020420176&kennsluar=2017
STÆ561L,Lokaverkefni,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91020420180&kennsluar=2017
AMV241L,BA-ritgerð í almennum málvísindum,0,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91020520176&kennsluar=2017
AMV241L,BA-ritgerð í almennum málvísindum,0,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91020520180&kennsluar=2017
AMV241L,BA-ritgerð í almennum málvísindum,0,Sumar,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91020520183&kennsluar=2017
UMF501L,Doktorsritgerð í uppeldis- og menntunarfræði,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91020620176&kennsluar=2017
UMF501L,Doktorsritgerð í uppeldis- og menntunarfræði,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91020620180&kennsluar=2017
VÉL561L,Lokaverkefni,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91020720176&kennsluar=2017
VÉL561L,Lokaverkefni,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91020720180&kennsluar=2017
VÉL561L,Lokaverkefni,0,Sumar,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91020720183&kennsluar=2017
TÓS261L,Lokaverkefni,0,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91020820180&kennsluar=2017
TÓS261L,Lokaverkefni,0,Sumar,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91020820183&kennsluar=2017
LYF562L,Doktorsverkefni í lyfjavísindum,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91020920176&kennsluar=2017
LYF562L,Doktorsverkefni í lyfjavísindum,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91020920180&kennsluar=2017
FÉL561L,Doktorsritgerð í Félagsfræði,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91021020176&kennsluar=2017
FÉL561L,Doktorsritgerð í Félagsfræði,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91021020180&kennsluar=2017
FÉL561L,Doktorsritgerð í Félagsfræði,0,Sumar,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91021020183&kennsluar=2017
UPP561L,Doktorsritgerð í Upplýsingafræði,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91021220176&kennsluar=2017
UPP561L,Doktorsritgerð í Upplýsingafræði,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91021220180&kennsluar=2017
UPP561L,Doktorsritgerð í Upplýsingafræði,0,Sumar,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91021220183&kennsluar=2017
EFN441L,Lokaverkefni,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91021420176&kennsluar=2017
EFN441L,Lokaverkefni,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91021420180&kennsluar=2017
LÖG431L,LLM Lokaritgerð,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91021520176&kennsluar=2017
LÖG431L,LLM Lokaritgerð,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91021520180&kennsluar=2017
LÖG431L,LLM Lokaritgerð,0,Sumar,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91021520183&kennsluar=2017
AMV261L,BA-ritgerð í almennum málvísindum,0,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91021620176&kennsluar=2017
AMV261L,BA-ritgerð í almennum málvísindum,0,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91021620180&kennsluar=2017
AMV261L,BA-ritgerð í almennum málvísindum,0,Sumar,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91021620183&kennsluar=2017
GFR423L,Lokaverkefni,0,Sumar,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91021720183&kennsluar=2017
NÆR561L,Rannsóknarverkefni til doktorsprófs í næringarfræði,0,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91021820176&kennsluar=2017
NÆR561L,Rannsóknarverkefni til doktorsprófs í næringarfræði,0,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91021820180&kennsluar=2017
LÍF265L,Rannsóknarverkefni i líffræði,0,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91022020176&kennsluar=2017
LÍF265L,Rannsóknarverkefni i líffræði,0,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=91022020180&kennsluar=2017
